Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
21-JAN-2025,21855.1,21863.05,21411.3,21433.2,2331964835,84227.35
20-JAN-2025,21769.95,21848.95,21628.5,21809,3505128648,75435.38
17-JAN-2025,21699.45,21730.85,21563.8,21680.25,2014077348,71767.08
16-JAN-2025,21734.4,21776.35,21687.45,21714.55,2235654527,80228.57
15-JAN-2025,21572.45,21634.6,21445.4,21551.2,3094230055,76898.66
14-JAN-2025,21328,21528.7,21325,21481.05,2545307871,87165.76
13-JAN-2025,21557,21630.55,21194.45,21243.45,2611797029,85830.68
10-JAN-2025,22049.4,22075.4,21738.45,21799,1974619405,76750.74
09-JAN-2025,22231.05,22239.2,22028.5,22046.55,1693951738,73913.6
08-JAN-2025,22378.15,22384.25,22065.2,22231.8,1902319266,76539.77
07-JAN-2025,22278.15,22435.5,22247.75,22341.65,1929425895,72154.98
06-JAN-2025,22753.65,22757.4,22163.55,22225.4,2496146978,82019.96
03-JAN-2025,22850.1,22867.85,22681.3,22708.15,2201040539,84133.21
02-JAN-2025,22521.75,22833.35,22482.7,22819.75,1852520138,78675.96
01-JAN-2025,22375.85,22518.7,22313.75,22481.8,1465981308,50616.41
31-DEC-2024,22273.7,22414.45,22160.15,22375.4,2070388244,65766.62
30-DEC-2024,22438.15,22522.4,22266.15,22357.15,3003129328,116256.51
27-DEC-2024,22473.9,22555.45,22435.55,22445.2,1166539839,51659.64
26-DEC-2024,22444.7,22492.3,22324.6,22430.35,1419955128,57601.32
24-DEC-2024,22431.6,22516.3,22340.1,22402.7,1350037710,56774.11
23-DEC-2024,22446.6,22535.2,22331.5,22412.3,1584015483,63815.84
20-DEC-2024,22783.65,22855,22279.9,22319.4,2584107814,114178.99
19-DEC-2024,22594.95,22782.25,22590,22752.15,1720143973,74519.64
18-DEC-2024,23076.95,23125.55,22876.7,22934.4,1780752519,70983.5
17-DEC-2024,23308.9,23349.1,23067.3,23095.75,1921176266,79699.24
16-DEC-2024,23370.55,23417.65,23281.2,23352.45,1488975457,64440.04
13-DEC-2024,23208.35,23378.55,22879.9,23358.95,2151843025,80301.36
12-DEC-2024,23348.7,23386.25,23242.75,23256.4,1963209989,84700.88
11-DEC-2024,23326.7,23394.2,23301.15,23358.15,1761306475,75065
10-DEC-2024,23328.8,23341.35,23216.25,23314.9,2173155909,84799.34
09-DEC-2024,23289.4,23351.9,23243.3,23292,2282186938,86346.5
06-DEC-2024,23315.8,23358.2,23221.7,23312.1,2469668946,86937.83
05-DEC-2024,23183.3,23357.1,22993.85,23277.95,2790264387,106834.18
04-DEC-2024,23075.95,23149.9,22978.85,23099.5,2697699131,96896.28
03-DEC-2024,22922.6,23029.55,22876.8,23020.85,2165915852,92787.24
02-DEC-2024,22695.4,22843.5,22603.1,22835.85,1825538366,75564.34
29-NOV-2024,22537.8,22733.75,22531.9,22687,2465622501,90461.85
28-NOV-2024,22722.3,22821.75,22472.25,22514.35,3030092426,97443.69
27-NOV-2024,22594.2,22732.1,22526.1,22691.7,2776573123,84909.22
26-NOV-2024,22649.3,22675.7,22523,22562.45,3250965273,72749.91
25-NOV-2024,22578.65,22676.25,22510.8,22553.5,3706202446,182791.37
22-NOV-2024,21864.65,22260.15,21819.2,22225.55,2304966991,89091.23
21-NOV-2024,21947.75,21954.2,21692.8,21820.85,2635349322,96793.16
19-NOV-2024,21977.65,22233.4,21948.45,22004.35,1903367229,75183.79
18-NOV-2024,22045.9,22049.15,21787.35,21899.4,2056423917,72346.34
14-NOV-2024,21924.1,22096.85,21907.55,21963.1,1908216519,69309.12
13-NOV-2024,22263,22309.8,21867.7,21914.95,2325673237,80157.71
12-NOV-2024,22664.2,22721.9,22286.85,22331.05,1712810126,74130.26
11-NOV-2024,22590.1,22770.55,22478.7,22591.4,2005949849,75358.51
08-NOV-2024,22821.9,22857.1,22600.25,22645.65,1920361687,78851.05
07-NOV-2024,23067.15,23073.55,22793.9,22806.25,2035081331,81688.72
06-NOV-2024,22782.2,23052.2,22720.3,23031.2,2157801128,93211.09
05-NOV-2024,22458.3,22697.5,22343.95,22679.85,2143415568,79524.43
04-NOV-2024,22831.8,22832.65,22362.65,22518.3,2259440861,77527.65
01-NOV-2024,22806.95,22881.5,22799.7,22823.55,604294357,12277.86
31-OCT-2024,22758.6,22779.5,22621.1,22689.35,2436293245,84164.71
30-OCT-2024,22731.15,22896.55,22685.4,22749.8,2785443346,86789.95
29-OCT-2024,22670.8,22808.8,22450,22795.05,2319438664,88450.81
28-OCT-2024,22548.7,22756.05,22407,22649.95,2909277907,85887.5
25-OCT-2024,22819.8,22839.2,22362.8,22499.05,2616776174,99887.62
24-OCT-2024,22841.85,22893.2,22747.55,22787.85,1953145108,85393.51
23-OCT-2024,22751.8,22989.05,22673.3,22841.1,2606193932,101645.37
22-OCT-2024,23277.1,23306.2,22789.7,22814.45,2416812435,92104.35
21-OCT-2024,23527.6,23559.05,23224.55,23263.25,2016616287,88345.63
18-OCT-2024,23285.65,23471.2,23120.95,23440.7,1947586692,89960.3
17-OCT-2024,23717.3,23720.15,23366,23377,1780702201,85083.66
16-OCT-2024,23702.85,23768.15,23588.8,23673.15,1737703457,86884.17
15-OCT-2024,23800.4,23814.95,23662.3,23735.7,1778922793,88090.24
14-OCT-2024,23670.5,23740.2,23646.1,23727.05,1676332100,74760.69
11-OCT-2024,23608.3,23654,23546.3,23611.25,1712190043,68578.58
10-OCT-2024,23695.55,23755.5,23580.6,23598.15,1943103410,79363.58
09-OCT-2024,23600.1,23797.45,23570.7,23599.6,2589085946,91189.16
08-OCT-2024,23175.2,23544.8,23106.5,23512.55,2563108857,95599.39
07-OCT-2024,23616.35,23659.65,23089.5,23181.95,3037545470,105984.35
04-OCT-2024,23704.95,23920.3,23483.4,23534.95,2622309213,106632.93
03-OCT-2024,23931.85,24122,23713,23755.45,2732058322,114404.32
01-OCT-2024,24248.5,24329.45,24191.05,24271.3,2211681794,86328.1
30-SEP-2024,24410,24456.1,24217.4,24245.2,2690608118,96995.96
27-SEP-2024,24529.55,24573.4,24469,24489.55,4199366008,151284.67
26-SEP-2024,24399.15,24512.65,24338.4,24496.9,3099807700,105347.02
25-SEP-2024,24377.25,24394.35,24268.5,24371.25,2928160510,89318.49
24-SEP-2024,24390.05,24429,24353.75,24389.7,2602542342,100743.32
23-SEP-2024,24294.8,24393.7,24262.3,24379.2,3569097464,90361.54
20-SEP-2024,23956.55,24243.15,23885,24193.8,4237233135,162861.62
19-SEP-2024,24012.3,24078,23702,23853.95,4513809169,108259.7
18-SEP-2024,23972.55,24000.3,23800.85,23898.65,1856462658,88608.17
17-SEP-2024,24008.25,24008.25,23912.55,23969.9,1618088090,79337.24
16-SEP-2024,24006.15,24026,23917.5,23968.2,1720978022,75190.68
13-SEP-2024,23966.5,23966.55,23885.2,23928.2,2057818279,88109.1
12-SEP-2024,23680,23934.6,23593.6,23907.35,2374006513,102775.67
11-SEP-2024,23665.1,23723.05,23498.15,23531.25,2309011533,86084.68
10-SEP-2024,23591.85,23712.95,23531.65,23643.65,2226529458,84208.02
09-SEP-2024,23452.85,23526.55,23294.45,23502.15,2364876855,80491.4
06-SEP-2024,23746,23794.35,23434.9,23477.7,3870422486,99765.62
05-SEP-2024,23821,23836.35,23749.05,23762.8,2318080383,94673.92
04-SEP-2024,23611.8,23761.4,23605.35,23748.9,2062019952,91617.99
03-SEP-2024,23817,23817.55,23771.2,23788.45,1814621556,88512.76
02-SEP-2024,23835.2,23835.2,23693.65,23760.7,2522873739,90696.23
30-AUG-2024,23728.55,23766.4,23673.95,23734.55,7015024989,201988.8
29-AUG-2024,23618.25,23664.35,23494.45,23631.4,2980429915,111782.88
28-AUG-2024,23646.8,23679.35,23547.25,23615.95,2448862548,94965.44
27-AUG-2024,23592,23633.2,23555.55,23604.85,2213030254,92519.08
26-AUG-2024,23514.3,23579.75,23466.75,23561.75,1999428422,84409.69
23-AUG-2024,23485.3,23496.85,23401,23418.65,2341184147,88272.3
22-AUG-2024,23467.15,23474.85,23408.95,23440.7,2186317143,86131.17
21-AUG-2024,23283.75,23383.2,23256.25,23368.65,2234069180,93309.89
20-AUG-2024,23223.6,23292.7,23175.4,23280.35,2172698945,91984.43
19-AUG-2024,23174.2,23195.6,23104.1,23139.75,2133712110,83551.83
16-AUG-2024,22846.1,23071.75,22750.3,23056.5,2045485207,87751.98
14-AUG-2024,22765.65,22778.95,22599.95,22672.65,2357617612,89103.13
13-AUG-2024,22952.7,22962.75,22684.45,22705.8,2758250421,90869.5
12-AUG-2024,22862.9,22993.25,22753.75,22915.85,2532426776,101038.89
09-AUG-2024,22948.15,22982.45,22869.4,22923.5,2111890945,85627.96
08-AUG-2024,22842,22905.6,22676,22705.7,2438259599,93748.32
07-AUG-2024,22773.45,22870.85,22650.8,22848.9,2459162870,98150.12
06-AUG-2024,22696.95,22910.75,22406.05,22443.3,2700060868,101902.9
05-AUG-2024,22772.55,22868.35,22397.7,22542.45,4019339380,132508.88
02-AUG-2024,23296.1,23395.1,23225.65,23259.45,3092360383,109545.58
01-AUG-2024,23608.85,23637.75,23429.55,23506.6,2921486076,114938.16
31-JUL-2024,23495.85,23556,23459.6,23530.8,3214906956,115546.38
30-JUL-2024,23421.2,23530,23381.35,23440.9,2998713350,114773.88
29-JUL-2024,23423.15,23496.4,23326.05,23394.2,3610725502,124532.15
26-JUL-2024,22970.4,23306.75,22965.5,23292.05,3452517187,114650.17
25-JUL-2024,22753.2,22938.65,22732.2,22917.25,3443944857,107011.78
24-JUL-2024,22856.85,22965.45,22816.75,22921.45,3151242673,114587.79
23-JUL-2024,23022.8,23031.95,22307.2,22865.2,4563155207,143700.82
22-JUL-2024,22761.5,23001.05,22667.75,22942.65,2960904216,103721.69
19-JUL-2024,23232.5,23232.5,22833,22853.6,3021861091,113580.33
18-JUL-2024,23167.65,23233.85,22993.55,23210.05,3562225671,126185.06
16-JUL-2024,23258.2,23288.05,23181.35,23204.25,3433520204,102333.73
15-JUL-2024,23188.8,23234.3,23081.3,23209.85,3431429146,106499.98
12-JUL-2024,23086.25,23189.4,23021.4,23095.45,3536966325,126058.83
11-JUL-2024,23059.95,23063.1,22904.3,23005.25,3376625661,110931.44
10-JUL-2024,23124.15,23125.3,22685.65,22977.65,3295884251,121820.31
09-JUL-2024,23035.05,23082.35,22974.95,23067.35,3256181171,112640.57
08-JUL-2024,23029.35,23040.75,22897.95,22971.15,3703429691,118678.05
05-JUL-2024,22878.5,23011.8,22838.2,22987.65,4125904647,131122.41
04-JUL-2024,22937.6,22962.8,22866.7,22914.2,3070438123,114643.47
03-JUL-2024,22820.55,22871.65,22764.1,22851.2,3147581494,110885.82
02-JUL-2024,22806.3,22810.65,22592.2,22677.8,2902278584,106526.3
01-JUL-2024,22580.4,22739.7,22570.4,22727.6,2754975054,97456.03
28-JUN-2024,22592.25,22673.65,22537.7,22559.7,4300793170,123991.5
27-JUN-2024,22459.9,22571.65,22395.9,22537.4,4298989006,155149.73
26-JUN-2024,22379.5,22464.85,22309.5,22436.8,3830080666,114503.7
25-JUN-2024,22349.75,22391.75,22287.1,22370.65,2647422434,105741.46
24-JUN-2024,22150.65,22309.1,22073.65,22289.1,3220275933,96231.89
21-JUN-2024,22392.6,22393.3,22186.2,22236.2,4820720134,162583.96
20-JUN-2024,22293.55,22333.6,22182.2,22305.1,3470265929,114522.78
19-JUN-2024,22406.3,22406.3,22127.25,22224.9,5221059451,149474.24
18-JUN-2024,22323.55,22338.15,22253.35,22329.6,3239115179,116214.66
14-JUN-2024,22148.25,22229.4,22054.15,22214.3,3423138435,112045.87
13-JUN-2024,22120.75,22120.8,21992.15,22074.3,3119002321,102258.9
12-JUN-2024,21935.2,22023.9,21904.7,21960.95,3547255322,98659.3
11-JUN-2024,21856.35,21961.45,21782.35,21852,4474509649,104641.13
10-JUN-2024,21844.3,21930.5,21758.3,21808.25,3708562255,109053.82
07-JUN-2024,21390.2,21781.35,21333.5,21764.15,3728221614,120219.92
06-JUN-2024,21253.7,21462.8,21193.2,21365,3836693455,134855.08
05-JUN-2024,20570.75,21092.15,20116.6,21054.4,5521353106,170873.25
04-JUN-2024,21753.35,21753.35,19624.25,20323.85,9292932794,248672.5
03-JUN-2024,21926.6,21926.6,21629.3,21797.4,5205916071,156327.17
31-MAY-2024,21129.35,21177.25,21003,21103.3,6422818788,213728.22
30-MAY-2024,21201.8,21262.85,20983.95,21038.55,3528931646,97427.6
29-MAY-2024,21288.35,21356.15,21243.2,21256.3,2528100147,91266.7
28-MAY-2024,21542.5,21558.15,21345.35,21387.35,2846079137,89454.19
27-MAY-2024,21573.8,21613.6,21439.15,21493,3597182686,106954.74
24-MAY-2024,21483,21567.45,21444.95,21483.75,5235852004,107458.5
23-MAY-2024,21280.05,21505.25,21249.15,21489.55,3429637350,114341.98
22-MAY-2024,21255.2,21261.75,21103.2,21237.75,2968295743,105849.26
21-MAY-2024,21114.65,21224.7,21068.85,21187.65,3541801901,115825.38
18-MAY-2024,21131.45,21156.45,21115.8,21144.45,483020847,12574.04
17-MAY-2024,20967.4,21078.65,20934.45,21064.55,2674258575,96906.48
16-MAY-2024,20846.85,20950.55,20667.8,20929.05,2468004009,103907.51
15-MAY-2024,20744.5,20811.25,20681.9,20741.85,2168807435,81656.93
14-MAY-2024,20544.35,20709.75,20508,20683.8,2613657232,79803.89
13-MAY-2024,20471.65,20540.25,20184.1,20511,2403861861,85965.27
10-MAY-2024,20398,20482.05,20299.1,20469.1,2251112716,79364.4
09-MAY-2024,20681.1,20736.25,20318.9,20344.8,2629593512,91329.06
08-MAY-2024,20586.8,20768.75,20516.25,20704.9,2700523845,88523.68
07-MAY-2024,20911.35,20914.9,20548.8,20636.05,3745388966,95890.22
06-MAY-2024,21044.1,21048.95,20805.05,20864.95,3088823169,97036.97
03-MAY-2024,21193.45,21208.7,20830.65,20959.55,4063049939,112184.67
02-MAY-2024,21010.45,21126.1,21009.35,21083.6,3285590029,108573.37
30-APR-2024,21052.35,21146.5,20971.85,20997.2,3682351577,109836.16
29-APR-2024,20911.1,21002.1,20847.85,20992.2,4106537293,96302.96
26-APR-2024,20926.4,20941.1,20814.5,20839.35,6609930870,109448.9
25-APR-2024,20690.85,20894,20686.7,20867.9,10777793802,125273.79
24-APR-2024,20723.2,20772.55,20710.2,20730.65,3698431475,87223.7
23-APR-2024,20687.9,20689.75,20621.55,20652.65,4892633578,88793.07
22-APR-2024,20566.2,20604.1,20468.1,20574.85,3699079354,81191.06
19-APR-2024,20178.25,20428.4,20038.35,20385.2,2718297027,86751.24
18-APR-2024,20515.15,20617.1,20291.15,20324.7,2963633771,103634.55
16-APR-2024,20361.25,20495.2,20326.25,20423,3114112312,81797.75
15-APR-2024,20493.3,20623.8,20362.3,20478.75,3195278629,90401.72
12-APR-2024,20873.2,20931.4,20735.15,20745.5,3259737705,97394.58
10-APR-2024,20864.55,20933.85,20822.85,20915.2,2571945247,83783.98
09-APR-2024,20912.75,20912.75,20741.5,20790.7,2279238895,76364.21
08-APR-2024,20806.85,20866.1,20768.5,20819.1,2748152839,80224.14
05-APR-2024,20654.75,20730.15,20609.9,20715.1,2829767180,79052.8
04-APR-2024,20755.35,20772.4,20537.5,20664.65,3312184626,98495.58
03-APR-2024,20528.2,20657.9,20496.55,20605.7,3025872167,92609.31
02-APR-2024,20524.15,20579.25,20481.85,20569.75,2812872047,87897.71
01-APR-2024,20392.25,20504.5,20387.05,20492.55,2475632979,72401.41
