Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
27-JAN-2023,15160.15,15165.4,14779.1,14874.75,2361981912,71139.44
25-JAN-2023,15364.4,15368.7,15146.4,15171.95,1796456426,44916.42
24-JAN-2023,15451.2,15459.3,15364.2,15388.55,1385162036,39883.46
23-JAN-2023,15411.5,15427.5,15364.25,15403.2,1746351498,37077.9
20-JAN-2023,15428.2,15443.45,15336.7,15347.9,1456578538,40724.65
19-JAN-2023,15427.15,15455.15,15387.25,15419.7,1397940591,36604.78
18-JAN-2023,15416.6,15479.65,15376.5,15466.35,1456707447,40195.87
17-JAN-2023,15328.85,15411,15291.6,15396.15,1662006794,38829.65
16-JAN-2023,15398.15,15421.25,15276.5,15305.45,1862743570,37956.77
13-JAN-2023,15295.9,15370.05,15215,15346.1,1654332600,41493.39
12-JAN-2023,15329.7,15347.2,15203.55,15279.6,1525410438,39927.57
11-JAN-2023,15342.75,15375.1,15257,15301.35,1618847634,39057.77
10-JAN-2023,15470,15472.45,15262.1,15325.25,1603159738,39176.65
09-JAN-2023,15360.4,15472.15,15353.35,15450.1,1622494542,38865.42
06-JAN-2023,15401.35,15419.4,15219.85,15272,1731462274,38143.17
05-JAN-2023,15446.5,15462.15,15286.4,15386.2,1756668308,43843.18
04-JAN-2023,15563.15,15574.5,15375.8,15393,2139053096,40254.1
03-JAN-2023,15515.75,15575.7,15500.75,15557.8,2077114272,36180.6
02-JAN-2023,15479.95,15536.35,15433.3,15523.65,2100336318,33418.04
30-DEC-2022,15557.75,15581.95,15425.65,15448.85,2177895200,37330.91
29-DEC-2022,15370,15517.45,15307,15485.2,2121593379,43553.07
28-DEC-2022,15390.55,15468.15,15363.65,15432.8,2369754511,37262.82
27-DEC-2022,15375.2,15433.65,15278.6,15418.35,2551296617,37155.47
26-DEC-2022,15060.85,15350.35,14985.4,15298.55,2912946876,39624.58
23-DEC-2022,15300.75,15349.35,15018.75,15046,2817098950,48222.81
22-DEC-2022,15599.55,15636.1,15369.6,15431.5,2756025508,45309.61
21-DEC-2022,15772.95,15812.05,15497.6,15527.55,3062020011,49497.11
20-DEC-2022,15704.05,15740.25,15580.8,15726.2,2326129868,39296.79
19-DEC-2022,15658.85,15764,15606.15,15755.2,2537045437,39786.77
16-DEC-2022,15710.9,15799.35,15625.25,15636.35,2877750101,57223.41
15-DEC-2022,15938.05,15968.2,15758.85,15783.8,3335428333,45875.91
14-DEC-2022,15958.15,15988.55,15946.3,15963.8,4415929519,49288.98
13-DEC-2022,15863.25,15913.8,15830.65,15904.5,3497303705,47167.84
12-DEC-2022,15759.65,15836.85,15687.95,15828,2791385743,42396.27
09-DEC-2022,15964.85,15967.3,15727.35,15812.75,3679343930,53340.85
08-DEC-2022,15881.8,15918.75,15860.3,15911.1,1967287299,44768.86
07-DEC-2022,15932.25,15953.25,15836.05,15862,2008438540,42524.76
06-DEC-2022,15904.1,15936.7,15881.6,15922.85,2311633800,43781.56
05-DEC-2022,15994.95,15999.8,15881.8,15967.2,2366550196,48301.66
02-DEC-2022,15977.5,15991.05,15909.6,15963.5,2231197217,51756.63
01-DEC-2022,16041.15,16041.65,15972.75,16003.95,2087260933,54763.64
30-NOV-2022,15827.45,15991.6,15820.55,15946.15,3148620915,87021.75
29-NOV-2022,15784.55,15859.35,15782.4,15812.45,2085343665,44182.45
28-NOV-2022,15683.75,15817.35,15642.8,15784.45,2407263794,48790.29
25-NOV-2022,15719.8,15743.1,15668.35,15727.25,2580923382,46425.53
24-NOV-2022,15588.45,15706.5,15567.75,15680.8,1938019518,44033.16
23-NOV-2022,15572.75,15572.9,15520.25,15538.15,1966564981,43505.26
22-NOV-2022,15472.65,15518.1,15437.3,15509.2,1889428183,41267.02
21-NOV-2022,15514.6,15523.15,15431.2,15453.8,1897045381,39062.97
18-NOV-2022,15634.3,15644.8,15472.35,15550.85,1740991153,43855.37
17-NOV-2022,15630.55,15661.1,15573.95,15597.25,1751072310,43854.1
16-NOV-2022,15696.55,15711.3,15607.25,15663.3,1895666450,48591.62
15-NOV-2022,15678.5,15708.9,15609.5,15693.9,1490601593,43328.34
14-NOV-2022,15672.5,15684.25,15627.75,15650.2,1975805848,51967.69
11-NOV-2022,15633.5,15662.05,15612.45,15649.1,2301538901,65405.72
10-NOV-2022,15490.25,15523.9,15384.35,15440,1696143940,47046.71
09-NOV-2022,15684.45,15686.35,15534.85,15567.25,2286514913,56768.38
07-NOV-2022,15610.95,15647.25,15505.75,15615.15,2098710460,54741.24
04-NOV-2022,15495.75,15542.15,15454.3,15530.85,1799754365,47682.93
03-NOV-2022,15407.8,15519.15,15401.3,15484.7,1533581319,42508.55
02-NOV-2022,15560.45,15561.1,15470.4,15497.55,1356369438,45387.78
01-NOV-2022,15507.95,15545.85,15460.7,15537.4,1756374202,51994.19
31-OCT-2022,15333.15,15433.05,15327.4,15424,1436076775,45150.45
28-OCT-2022,15265.45,15290.15,15191.6,15241.6,1488533655,42323.52
27-OCT-2022,15246.55,15273.3,15172.15,15244.25,1790193355,50629.83
25-OCT-2022,15251.75,15253.75,15143.45,15158.1,1717823983,44733.42
24-OCT-2022,15225.45,15248.05,15179.15,15198.75,396649174,8510.37
21-OCT-2022,15159.6,15181.9,15036.1,15081.1,1652010476,49023.16
20-OCT-2022,14998.45,15128.4,14979.6,15112.1,1946682857,42794.73
19-OCT-2022,15120.4,15153.05,15039.8,15068.6,1895840786,42236.66
18-OCT-2022,15009.1,15071.95,15007.25,15056.55,1737723416,44363.54
17-OCT-2022,14783.2,14920.7,14718.8,14906.15,1400728636,38806.64
14-OCT-2022,14979.15,14989.15,14803.7,14815.1,1270082006,38430.41
13-OCT-2022,14811.2,14832.35,14683.55,14730.3,1316039824,36590.43
12-OCT-2022,14761.45,14844.85,14676.55,14829.95,1418991409,39361.27
11-OCT-2022,14980.45,14982.75,14692.55,14721.9,1498799633,44289.25
10-OCT-2022,14857,14989.05,14818.5,14951.65,1420460846,38297.15
07-OCT-2022,15030.2,15055.65,14943.15,15036.7,1535855659,41886.07
06-OCT-2022,15063.55,15119.9,15042.2,15053.05,1649676252,49244.41
04-OCT-2022,14869.55,14975.6,14852.55,14965.8,1536625583,43538.29
03-OCT-2022,14837.1,14858.65,14585.8,14638.5,1665355078,46761.88
30-SEP-2022,14586.9,14881.3,14516.3,14829.35,1881198019,53260.21
29-SEP-2022,14748.2,14783.75,14569.1,14602.5,1813592799,58102.63
28-SEP-2022,14617.4,14768.25,14577.05,14620.6,1559120413,44088.11
27-SEP-2022,14805.85,14874.45,14652.3,14727.3,1676743917,48390.92
26-SEP-2022,14916.9,14932.5,14671.05,14725.7,1994235461,56231.49
23-SEP-2022,15324.3,15360.2,15032.75,15057.65,1723230144,49539.7
22-SEP-2022,15284.6,15386.75,15224.95,15335.3,1868222839,50354.87
21-SEP-2022,15449.25,15516.5,15320.05,15361.25,1633796422,48873.5
20-SEP-2022,15423.5,15557.3,15410.25,15470.35,1514536206,50291.97
19-SEP-2022,15264.25,15348.8,15135.15,15293.55,1592805437,51360.89
16-SEP-2022,15529.35,15542,15197.9,15243.95,2582890903,84141.95
15-SEP-2022,15686,15724.45,15543.9,15580.35,1805671642,57502.01
14-SEP-2022,15423.9,15688.1,15423.9,15630.7,2023793430,63649.39
13-SEP-2022,15667.35,15686.85,15635.15,15669.85,1799280675,52378.51
12-SEP-2022,15524.7,15600.15,15522.4,15577.4,1403829153,46186.67
09-SEP-2022,15547.55,15548.85,15426.4,15467.4,1883276625,50256.16
08-SEP-2022,15430.2,15448.75,15365.7,15440.7,1962089739,50817.9
07-SEP-2022,15222.25,15334,15199.4,15319.4,2329467161,54376.33
06-SEP-2022,15339.3,15386.75,15248,15313.05,2340271959,46093.22
05-SEP-2022,15221.75,15311.95,15217.35,15294.4,2063022326,41940.22
02-SEP-2022,15272.45,15305,15184.3,15201.6,1721101724,47830.73
01-SEP-2022,15142.7,15309.85,15141.45,15211.2,1887721217,55648.53
30-AUG-2022,15071.45,15338.8,15065.35,15325.05,1849362622,57012.18
29-AUG-2022,14797.8,15016.25,14793.95,14972.75,1543806646,44579.83
26-AUG-2022,15187.1,15242.65,15116.2,15147.55,1714471790,43929.16
25-AUG-2022,15208.85,15252.8,15075.1,15100.65,2157553941,47266.48
24-AUG-2022,15062.45,15152.45,15037.15,15140.4,1754769023,44296.33
23-AUG-2022,14887,15128.25,14879.9,15090.5,1844202013,48576.13
22-AUG-2022,15183.1,15186.15,14980.4,15001.75,1648241622,47112.76
19-AUG-2022,15426.2,15445.5,15205.55,15236.65,1925117182,57878.07
18-AUG-2022,15355.6,15415.25,15325.2,15404.6,1749038510,50071.08
17-AUG-2022,15325.35,15398.45,15306.55,15379.05,1881468758,52207.37
16-AUG-2022,15222.9,15287.45,15203.5,15280.5,1771080346,50806.13
12-AUG-2022,15102.8,15162.3,15060.75,15140.55,1736431366,49305.94
11-AUG-2022,15123.65,15130.05,15069.9,15095.15,1496590462,46706.84
10-AUG-2022,15033.3,15033.3,14919.2,14985.8,1671382607,48361.58
08-AUG-2022,14910.6,15009.9,14867.2,14993.35,1420711786,41443.51
05-AUG-2022,14933.2,14972.1,14874.25,14900.4,2153904409,52912.36
04-AUG-2022,14944.95,14974.7,14688,14892.45,2320098205,54830.17
03-AUG-2022,14880.65,14906.7,14750.75,14878.05,2403123575,51426.14
02-AUG-2022,14831.9,14906,14765.3,14876.6,3265345125,55682.65
01-AUG-2022,14741.4,14858.3,14666.2,14846.85,2120563196,52159.33
29-JUL-2022,14588.15,14677.75,14553.65,14665.65,1916576289,57040.56
28-JUL-2022,14365.05,14481.45,14330.3,14469.1,1742186254,52973.3
27-JUL-2022,14131.8,14272.2,14099.9,14262.55,1507711153,39359.87
26-JUL-2022,14284.7,14286.5,14122.55,14141.45,1492482903,42084.12
25-JUL-2022,14307.9,14335.1,14228.15,14279.5,1389197352,41015.7
22-JUL-2022,14325.05,14359.75,14265.25,14336.6,1246877998,42506.56
21-JUL-2022,14172.8,14288.6,14141.65,14271.8,1382327096,44704.27
20-JUL-2022,14220.2,14230.9,14140,14164.4,1356373232,45867.49
19-JUL-2022,13922.55,14067.75,13922.35,14051.65,1281842335,39715.35
18-JUL-2022,13883.8,13993.4,13877.6,13984.4,1171579610,39695.94
15-JUL-2022,13761.1,13804.05,13695.2,13790.2,1083221905,37897.06
14-JUL-2022,13771.2,13797.6,13617.15,13702.65,1079671317,38257.51
13-JUL-2022,13842.8,13861.3,13714.2,13726.95,1101134452,38311.91
12-JUL-2022,13823.6,13866.65,13757.3,13779,1229496938,35091.6
11-JUL-2022,13771.4,13905.95,13755.75,13886.85,1251741611,39858.66
08-JUL-2022,13873.75,13874.7,13770.9,13828.25,1090546667,37893.93
07-JUL-2022,13736.95,13777.75,13687.55,13765.6,1222896680,41345.89
06-JUL-2022,13472.8,13647.2,13443.35,13631.3,1162903383,42014.25
05-JUL-2022,13533.75,13628.45,13439.4,13461.85,1143490261,36881.9
04-JUL-2022,13378.4,13483.7,13337.2,13472.65,1090134381,35501.39
01-JUL-2022,13335.25,13422.45,13192.9,13394.45,1292755474,43262.76
30-JUN-2022,13410.8,13492.15,13352.4,13387.55,1296763256,44185.99
29-JUN-2022,13337.65,13462.05,13328.2,13417.85,1413712508,42587.18
28-JUN-2022,13389.85,13487.5,13330.75,13464.25,1242907282,36961.62
27-JUN-2022,13506.35,13510.8,13432.65,13444.55,1203390156,36695.16
24-JUN-2022,13269.2,13337.7,13247.95,13322.5,1194210708,36601.98
23-JUN-2022,13081.9,13231.9,13021.25,13178.8,1235063774,39101.74
22-JUN-2022,13176.1,13184.9,13028.35,13047.75,1284949775,35130.78
21-JUN-2022,13042.8,13275.5,13019.35,13241.9,1452889416,39382.15
20-JUN-2022,13026.15,13049.4,12855.55,12950.75,1553247536,40270.32
17-JUN-2022,13011.4,13111.95,12903.85,12994.75,1644760699,56532.85
16-JUN-2022,13508.7,13527.8,13064.05,13089.2,1385437449,42809.13
15-JUN-2022,13412.2,13448.45,13366.75,13380.85,973850504,32009.11
14-JUN-2022,13341.95,13506.5,13324.15,13388.3,1238442984,40017.93
13-JUN-2022,13521.2,13527.75,13356.2,13416.9,1306394989,39484.31
10-JUN-2022,13825,13860.05,13757.95,13781.75,1034024811,35630.6
09-JUN-2022,13816.7,13989,13790,13977.1,1114495573,35811.69
08-JUN-2022,13981.65,14020.45,13832.45,13886.9,1232230159,38330.14
07-JUN-2022,13978.65,13990.2,13883.75,13935.6,1115312622,36823.37
06-JUN-2022,14042.4,14081.2,13932.15,14054.1,1118638011,36351.46
03-JUN-2022,14280.35,14300,14064.9,14077.9,1205648026,45091.34
02-JUN-2022,14059.25,14179.3,14029.8,14167.95,1277988674,41032.64
01-JUN-2022,14132.1,14186.9,14009.05,14082.9,1370794669,44043.19
31-MAY-2022,14106,14215.45,14067.05,14119.6,2587496055,102893.26
30-MAY-2022,14022.6,14163.05,14009.65,14154.8,1395876254,44818.66
27-MAY-2022,13839.3,13885.05,13768.3,13873.15,1251551533,42132.19
26-MAY-2022,13651.55,13756.85,13445.25,13722.55,1681237805,53653.45
25-MAY-2022,13805.1,13821.4,13574.5,13587.75,1367445922,43959.11
24-MAY-2022,13858.05,13883.55,13709.4,13747.25,1571206265,44298.52
23-MAY-2022,13929.75,14005.5,13813.6,13835.8,1568671748,48946.48
20-MAY-2022,13755.05,13906.4,13733.55,13895.05,1395201103,45817.33
19-MAY-2022,13625.75,13680.65,13520.95,13550.9,1522617779,46743.19
18-MAY-2022,13989.35,14064,13896.6,13918.2,1588231425,50975.45
17-MAY-2022,13648.45,13944.7,13632.15,13926.05,1543622516,46608.4
16-MAY-2022,13540.25,13646.3,13434.45,13571.2,1504177884,42448.54
13-MAY-2022,13621.2,13738.55,13435.05,13471.5,1731094866,56887.33
12-MAY-2022,13656.95,13671,13389.75,13465.25,1827965124,50841.16
11-MAY-2022,13888.15,13949.1,13589.35,13771.8,1785910352,52297.48
10-MAY-2022,13953.95,14068.4,13823.35,13855.95,1345479766,46668.31
09-MAY-2022,14002.75,14088.3,13879.55,13991.75,1418991426,47160.84
06-MAY-2022,14159.1,14205,14073.45,14145.75,1526108456,52136.4
05-MAY-2022,14542.15,14606.05,14365.55,14395.5,1349654710,44646.86
04-MAY-2022,14771.45,14798.3,14343.6,14393.35,1629680302,52977.14
02-MAY-2022,14647.25,14751.05,14617.75,14736.3,1413251679,44482.85
29-APR-2022,14991.45,15011.7,14743.35,14783.35,1609557502,57710.45
28-APR-2022,14886.5,14964.6,14765.85,14913.9,1613145949,54878.9
27-APR-2022,14797.35,14825.55,14678.95,14756,1542960449,51582.19
26-APR-2022,14818.8,14915.35,14785.85,14898.35,1357486732,48335.02
25-APR-2022,14758.6,14769.1,14623.1,14673,1525996866,48734.05
22-APR-2022,14948.1,15015.35,14875.8,14894.85,1486943550,53664.31
21-APR-2022,14946.3,15067.45,14929.15,15053.95,1436607750,52993.51
20-APR-2022,14807.15,14905.25,14747.95,14850.3,1463035590,52661.9
19-APR-2022,15012.75,15041.65,14617.05,14726.65,1855369225,67306.28
18-APR-2022,14942.6,14971.5,14821.25,14926.05,1668247374,60047.19
13-APR-2022,15239.65,15284.7,15126.65,15138.55,1388505488,45901.9
12-APR-2022,15281.85,15283.35,15078.45,15164.7,1771383713,58239.54
11-APR-2022,15337.5,15386.85,15294.3,15325.5,1750682873,52303.6
08-APR-2022,15271.35,15386.1,15202.5,15342.4,2385268764,60265.87
07-APR-2022,15292.35,15361.2,15185.7,15201.25,3302836546,68063.89
06-APR-2022,15318.15,15387.4,15293.85,15327.9,2840470400,64308.15
05-APR-2022,15433.05,15477.8,15360.2,15390.5,1870375947,64442.11
04-APR-2022,15192.8,15393.35,15184.7,15384.2,1956545495,68815.6
01-APR-2022,14890.1,15111.35,14882.6,15087.3,1854339950,50717.36
