Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
25-AUG-2020,9545.6,9556.5,9469.2,9509.25,2115985346,54359.2
24-AUG-2020,9466.8,9523.4,9465.7,9498.35,2314342622,51429.92
21-AUG-2020,9451.2,9465.05,9415.65,9423.55,2430585395,51258.11
20-AUG-2020,9347.9,9398.6,9325.05,9368.75,2506729364,51216.93
19-AUG-2020,9436.95,9449.15,9402.25,9412.55,2285969076,51903.28
18-AUG-2020,9286.1,9392.75,9282.1,9382.05,1901523426,49057.27
17-AUG-2020,9278.85,9281.95,9184.25,9267.9,1752057939,47449.09
14-AUG-2020,9350.65,9365.85,9157.65,9214.4,2466598785,60488.5
13-AUG-2020,9314.95,9339.2,9280.3,9307.85,2339287272,53861.28
12-AUG-2020,9269.15,9294.9,9229.2,9284.8,2142381903,51797.28
11-AUG-2020,9315.15,9346.9,9283,9291,2023060444,54182.67
10-AUG-2020,9257.2,9308.75,9241.5,9268.55,2076871976,56646.31
07-AUG-2020,9170.05,9211.75,9142.3,9198.65,2334527570,53564.34
06-AUG-2020,9150.15,9205.1,9115.75,9169.1,1905172327,54572.49
05-AUG-2020,9126.65,9175.45,9060.8,9088.75,2032470879,57081.53
04-AUG-2020,8980.55,9085.75,8951,9074.95,1877931258,54928.16
03-AUG-2020,9029.6,9029.8,8925.05,8932.05,2139060424,55243.61
31-JUL-2020,9061.5,9076.95,8997.7,9035.75,1981775570,58706.97
30-JUL-2020,9136.2,9163.95,9013.9,9031.7,1999618009,61249.14
29-JUL-2020,9135.5,9180.7,9057.9,9096.1,2109124615,58629.68
28-JUL-2020,9045.45,9153,9043.9,9141.75,1802104773,56260.39
27-JUL-2020,9112.45,9112.45,8995.1,9024.9,1664767288,52995.36
24-JUL-2020,9066.65,9108.2,9011.5,9085.95,2024581094,59249.66
23-JUL-2020,9054.85,9129.3,9034.6,9114.05,1727173615,50752.02
22-JUL-2020,9119.15,9123.05,8988.55,9046.6,2483774626,62817.56
21-JUL-2020,9066.15,9089.2,9049.45,9070.6,2512400599,63383.59
20-JUL-2020,8965.25,8994.95,8938.1,8985.1,2673796393,53406.44
17-JUL-2020,8783.05,8915.25,8781.45,8895.3,2616331036,55956.65
16-JUL-2020,8750.6,8776.05,8650.6,8766.6,2664281047,59011.86
15-JUL-2020,8764.05,8846.9,8661.45,8689.85,2327779172,60618.32
14-JUL-2020,8799.55,8802.7,8655.4,8693.35,1953674967,50027.62
13-JUL-2020,8879.55,8901.3,8796.55,8834.2,2073963572,49011.89
10-JUL-2020,8818.7,8865.35,8772.45,8813.95,2816580137,50748.11
09-JUL-2020,8823.75,8867.3,8808,8851.5,2300310833,49941.26
08-JUL-2020,8872.05,8894.05,8763.55,8785,3096997669,63277.83
07-JUL-2020,8847.25,8861.45,8762.2,8850.3,2505957552,62404.46
06-JUL-2020,8782,8843.1,8761.95,8815.7,2347395075,51466.45
03-JUL-2020,8700.85,8712.9,8660.65,8696.25,2107628036,46175.24
02-JUL-2020,8602.45,8677.95,8598.8,8647.85,2239635423,50974.35
01-JUL-2020,8493.75,8567.35,8466.7,8554.75,2168775132,47307.72
30-JUN-2020,8544.7,8560.3,8448.55,8474.8,2658379272,47291.97
29-JUN-2020,8514.6,8521.4,8426.95,8488.05,2842439723,46967.37
26-JUN-2020,8572.45,8595.45,8515.65,8559,3182178991,53698.83
25-JUN-2020,8440.75,8543.55,8410.15,8499.9,3294912797,65995.57
24-JUN-2020,8678.7,8699.55,8476.85,8496.25,3725013436,71165.17
23-JUN-2020,8527.5,8629.9,8488.35,8621.1,2834696037,61306.64
22-JUN-2020,8471.9,8538.75,8447.95,8486.45,3839180399,66086.36
19-JUN-2020,8314.95,8420.85,8282.5,8403.4,3211337834,78910.46
18-JUN-2020,8130.9,8297,8117.95,8283.65,3027587687,48535.15
17-JUN-2020,8126.3,8223.95,8098,8140.45,2294565569,49767.21
16-JUN-2020,8239.4,8260.2,8015.15,8152.3,3098568883,57112.86
15-JUN-2020,8171.75,8196.4,8030.4,8086.45,2907938830,51689.36
12-JUN-2020,7839.8,8212.8,7839.15,8196.4,3756577636,58540.58
11-JUN-2020,8284.1,8306.45,8125,8137,4593850025,55299.94
10-JUN-2020,8260.15,8314.6,8224.7,8293.35,3271455440,50858.55
09-JUN-2020,8350.3,8422.15,8213.6,8238.1,4062026406,61637.89
08-JUN-2020,8444.55,8445.65,8287.9,8323.95,4757123169,64944.4
05-JUN-2020,8243.6,8319.4,8206.1,8299.35,4518404839,61740.41
04-JUN-2020,8209,8266.95,8117.2,8185.9,3295275673,59003.15
03-JUN-2020,8241.6,8295.35,8182.15,8203,3483800210,63372.14
02-JUN-2020,8068.15,8147.4,8030.65,8137.45,3195724501,58798.82
01-JUN-2020,7935.7,8087,7923.7,8020.1,2991531089,61483.4
29-MAY-2020,7687.6,7834.05,7658.8,7822.4,5404237465,81438.91
28-MAY-2020,7635,7746.4,7616.8,7732.25,2575437304,55047.14
27-MAY-2020,7462.95,7607.4,7394.05,7595.55,2021180725,50645.08
26-MAY-2020,7463.6,7502.7,7395.95,7424.5,1846214834,45560.26
22-MAY-2020,7446,7507.5,7368.7,7416,2012105957,47095.54
21-MAY-2020,7444.45,7525.3,7429.25,7470.6,1993003977,45160.92
20-MAY-2020,7292.9,7446.85,7281.8,7426.85,2053411161,44843.09
19-MAY-2020,7350.1,7398.05,7266.15,7284.5,2674472069,47850.75
18-MAY-2020,7522.45,7522.5,7234.45,7245.25,2235846866,50680.86
15-MAY-2020,7547.6,7547.6,7447.7,7504.05,1829354717,42257.8
14-MAY-2020,7558.15,7614.8,7495.9,7514.55,2144455767,46932.59
13-MAY-2020,7819.15,7819.2,7632.85,7667,2904380722,55786.64
12-MAY-2020,7508.55,7552.6,7403.3,7520.9,2249675676,51889.99
11-MAY-2020,7628.5,7692.35,7542.75,7556.4,2505750345,45508.07
08-MAY-2020,7649.35,7654.15,7542.8,7552,1635029843,45812.23
07-MAY-2020,7551.6,7592.45,7509.8,7520.85,1629284382,73458.4
06-MAY-2020,7544.15,7620.8,7451.2,7575.5,2096198864,48092.24
05-MAY-2020,7704.5,7727.75,7513.25,7523.05,1839701448,45876.31
04-MAY-2020,7764.95,7765.8,7578.75,7596.9,2167488400,46673.18
30-APR-2020,7947.15,8041.05,7933.3,8012.9,2658018047,61021.02
29-APR-2020,7702.6,7828.3,7692.95,7797.2,2061251466,48475.36
28-APR-2020,7690.55,7698.55,7584.85,7672.45,1782031657,46644.07
27-APR-2020,7578,7657.65,7572.1,7603.95,1630332943,44108.47
24-APR-2020,7519.6,7599.9,7485.55,7493.45,1939421775,50977.78
23-APR-2020,7575.55,7655.6,7540.4,7625.3,2285043159,46888.44
22-APR-2020,7421.85,7543.8,7350.25,7533.8,2142369093,50705.35
21-APR-2020,7436.5,7446.05,7346.55,7395.85,1882944565,45190.06
20-APR-2020,7712.2,7712.4,7602.1,7614.6,2219054607,46070.79
17-APR-2020,7665.4,7665.65,7489.2,7614.4,2497502001,53399.93
16-APR-2020,7297.8,7453.05,7268.25,7412.3,2106472595,48229.8
15-APR-2020,7503,7581.6,7298.55,7344.35,2823852623,62417.61
13-APR-2020,7450.2,7453.65,7279,7360.35,2415416399,43002.63
09-APR-2020,7335.2,7454.9,7298.4,7441.65,1903043499,49966.28
08-APR-2020,7090.4,7435.5,7061.35,7161.45,2175036885,56104.14
07-APR-2020,6913.5,7164.7,6842.95,7149,1905877368,51097.53
03-APR-2020,6831.65,6831.65,6619.55,6638.45,1629545801,38659.16
01-APR-2020,6995.55,6998.4,6720.45,6761.95,1325157333,30878.17
